0.00048828125	0.6005859375
0.6005859375	0.1206054688
0.1206054688	0.224609375
0.224609375	0.04541015625
0.04541015625	0.8095703125
0.8095703125	0.9624023438
0.9624023438	0.79296875
0.79296875	0.5590820312
0.5590820312	0.1123046875
0.1123046875	0.02294921875
0.02294921875	0.205078125
0.205078125	0.04150390625
0.04150390625	0.0087890625
0.0087890625	0.8022460938
0.8022460938	0.9609375
0.9609375	0.9926757812
0.9926757812	0.9990234375
0.9990234375	0.8002929688
0.8002929688	0.560546875
0.560546875	0.9125976562
0.9125976562	0.5830078125
0.5830078125	0.5170898438
0.5170898438	0.50390625
0.50390625	0.3012695312
0.3012695312	0.2607421875
0.2607421875	0.4526367188
0.4526367188	0.291015625
0.291015625	0.6586914062
0.6586914062	0.5322265625
0.5322265625	0.1069335938
0.1069335938	0.421875
0.421875	0.4848632812
0.4848632812	0.8974609375
0.8974609375	0.9799804688
0.9799804688	0.396484375
0.396484375	0.2797851562
0.2797851562	0.8564453125
0.8564453125	0.5717773438
0.5717773438	0.71484375
0.71484375	0.5434570312
0.5434570312	0.9091796875
0.9091796875	0.3823242188
0.3823242188	0.876953125
0.876953125	0.7758789062
0.7758789062	0.5556640625
0.5556640625	0.9116210938
0.9116210938	0.3828125
0.3828125	0.4770507812
0.4770507812	0.2958984375
0.2958984375	0.6596679688
0.6596679688	0.732421875
0.732421875	0.1469726562
0.1469726562	0.6298828125
0.6298828125	0.1264648438
0.1264648438	0.42578125
0.42578125	0.2856445312
0.2856445312	0.0576171875
0.0576171875	0.8120117188
0.8120117188	0.962890625
0.962890625	0.3930664062
0.3930664062	0.0791015625
0.0791015625	0.2163085938
0.2163085938	0.84375
0.84375	0.9692382812
0.9692382812	0.1943359375
0.1943359375	0.8393554688
0.8393554688	0.568359375
0.568359375	0.5141601562
0.5141601562	0.9033203125
0.9033203125	0.1811523438
0.1811523438	0.63671875
0.63671875	0.5278320312
0.5278320312	0.7060546875
0.7060546875	0.7416992188
0.7416992188	0.548828125
0.548828125	0.5102539062
0.5102539062	0.1025390625
0.1025390625	0.02099609375
0.02099609375	0.8046875
0.8046875	0.9614257812
0.9614257812	0.5927734375
0.5927734375	0.5190429688
0.5190429688	0.904296875
0.904296875	0.3813476562
0.3813476562	0.6767578125
0.6767578125	0.7358398438
0.7358398438	0.34765625
0.34765625	0.2700195312
0.2700195312	0.8544921875
0.8544921875	0.1713867188
0.1713867188	0.634765625
0.634765625	0.1274414062
0.1274414062	0.6259765625
0.6259765625	0.3256835938
0.3256835938	0.265625
0.265625	0.4536132812
0.4536132812	0.4912109375
0.4912109375	0.6987304688
0.6987304688	0.740234375
0.740234375	0.7485351562
0.7485351562	0.9501953125
0.9501953125	0.7905273438
0.7905273438	0.55859375
0.55859375	0.5122070312
0.5122070312	0.5029296875
0.5029296875	0.1010742188
0.1010742188	0.220703125
0.220703125	0.2446289062
0.2446289062	0.6494140625
0.6494140625	0.1303710938
0.1303710938	0.2265625
0.2265625	0.4458007812
0.4458007812	0.8896484375
0.8896484375	0.3784179688
0.3784179688	0.076171875
0.076171875	0.6157226562
0.6157226562	0.7236328125
0.7236328125	0.3452148438
0.3452148438	0.26953125
0.26953125	0.2543945312
0.2543945312	0.6513671875
0.6513671875	0.5307617188
0.5307617188	0.306640625
0.306640625	0.8618164062
0.8618164062	0.1728515625
0.1728515625	0.4350585938
0.4350585938	0.6875
0.6875	0.9379882812
0.9379882812	0.7880859375
0.7880859375	0.5581054688
0.5581054688	0.912109375
0.912109375	0.9829101562
0.9829101562	0.9970703125
0.9970703125	0.3999023438
0.3999023438	0.48046875
0.48046875	0.4965820312
0.4965820312	0.2998046875
0.2998046875	0.4604492188
0.4604492188	0.892578125
0.892578125	0.9790039062
0.9790039062	0.1962890625
0.1962890625	0.2397460938
0.2397460938	0.6484375
0.6484375	0.9301757812
0.9301757812	0.1865234375
0.1865234375	0.2377929688
0.2377929688	0.248046875
0.248046875	0.8500976562
0.8500976562	0.7705078125
0.7705078125	0.9545898438
0.9545898438	0.19140625
0.19140625	0.2387695312
0.2387695312	0.4482421875
0.4482421875	0.8901367188
0.8901367188	0.978515625
0.978515625	0.5961914062
0.5961914062	0.7197265625
0.7197265625	0.5444335938
0.5444335938	0.109375
0.109375	0.4223632812
0.4223632812	0.0849609375
0.0849609375	0.4174804688
0.4174804688	0.083984375
0.083984375	0.2172851562
0.2172851562	0.0439453125
0.0439453125	0.00927734375
0.00927734375	0.40234375
0.40234375	0.4809570312
0.4809570312	0.0966796875
0.0966796875	0.8198242188
0.8198242188	0.564453125
0.564453125	0.7133789062
0.7133789062	0.7431640625
0.7431640625	0.3491210938
0.3491210938	0.0703125
0.0703125	0.4145507812
0.4145507812	0.4833984375
0.4833984375	0.09716796875
0.09716796875	0.419921875
0.419921875	0.08447265625
0.08447265625	0.8173828125
0.8173828125	0.5639648438
0.5639648438	0.11328125
0.11328125	0.2231445312
0.2231445312	0.2451171875
0.2451171875	0.2495117188
0.2495117188	0.650390625
0.650390625	0.3305664062
0.3305664062	0.2666015625
0.2666015625	0.6538085938
0.6538085938	0.53125
0.53125	0.9067382812
0.9067382812	0.3818359375
0.3818359375	0.2768554688
0.2768554688	0.255859375
0.255859375	0.4516601562
0.4516601562	0.0908203125
0.0908203125	0.6186523438
0.6186523438	0.32421875
0.32421875	0.4653320312
0.4653320312	0.8935546875
0.8935546875	0.1791992188
0.1791992188	0.236328125
0.236328125	0.4477539062
0.4477539062	0.2900390625
0.2900390625	0.4584960938
0.4584960938	0.4921875
0.4921875	0.8989257812
0.8989257812	0.7802734375
0.7802734375	0.9565429688
0.9565429688	0.591796875
0.591796875	0.3188476562
0.3188476562	0.8642578125
0.8642578125	0.1733398438
0.1733398438	0.03515625
0.03515625	0.2075195312
0.2075195312	0.0419921875
0.0419921875	0.6088867188
0.6088867188	0.322265625
0.322265625	0.06494140625
0.06494140625	0.8134765625
0.8134765625	0.7631835938
0.7631835938	0.953125
0.953125	0.3911132812
0.3911132812	0.6787109375
0.6787109375	0.1362304688
0.1362304688	0.427734375
0.427734375	0.6860351562
0.6860351562	0.1376953125
0.1376953125	0.2280273438
0.2280273438	0.24609375
0.24609375	0.4497070312
0.4497070312	0.6904296875
0.6904296875	0.5385742188
0.5385742188	0.908203125
0.908203125	0.1821289062
0.1821289062	0.8369140625
0.8369140625	0.5678710938
0.5678710938	0.9140625
0.9140625	0.3833007812
0.3833007812	0.0771484375
0.0771484375	0.8159179688
0.8159179688	0.763671875
0.763671875	0.5532226562
0.5532226562	0.9111328125
0.9111328125	0.7827148438
0.7827148438	0.95703125
0.95703125	0.1918945312
0.1918945312	0.8388671875
0.8388671875	0.9682617188
0.9682617188	0.994140625
0.994140625	0.7993164062
0.7993164062	0.3603515625
0.3603515625	0.8725585938
0.8725585938	0.375
0.375	0.8754882812
0.8754882812	0.9755859375
0.9755859375	0.9956054688
0.9956054688	0.599609375
0.599609375	0.9204101562
0.9204101562	0.1845703125
0.1845703125	0.8374023438
0.8374023438	0.16796875
0.16796875	0.4340820312
0.4340820312	0.4873046875
0.4873046875	0.8979492188
0.8979492188	0.580078125
0.580078125	0.9165039062
0.9165039062	0.3837890625
0.3837890625	0.6772460938
0.6772460938	0.3359375
0.3359375	0.8676757812
0.8676757812	0.3740234375
0.3740234375	0.6752929688
0.6752929688	0.935546875
0.935546875	0.7875976562
0.7875976562	0.9580078125
0.9580078125	0.3920898438
0.3920898438	0.87890625
0.87890625	0.1762695312
0.1762695312	0.6357421875
0.6357421875	0.3276367188
0.3276367188	0.666015625
0.666015625	0.5336914062
0.5336914062	0.9072265625
0.9072265625	0.9819335938
0.9819335938	0.796875
0.796875	0.3598632812
0.3598632812	0.2724609375
0.2724609375	0.8549804688
0.8549804688	0.771484375
0.771484375	0.1547851562
0.1547851562	0.2314453125
0.2314453125	0.4467773438
0.4467773438	0.08984375
0.08984375	0.4184570312
0.4184570312	0.2841796875
0.2841796875	0.2573242188
0.2573242188	0.251953125
0.251953125	0.6508789062
0.6508789062	0.9306640625
0.9306640625	0.7866210938
0.7866210938	0.7578125
0.7578125	0.3520507812
0.3520507812	0.6708984375
0.6708984375	0.5346679688
0.5346679688	0.107421875
0.107421875	0.02197265625
0.02197265625	0.0048828125
0.0048828125	0.00146484375
0.00146484375	0.80078125
0.80078125	0.1606445312
0.1606445312	0.4326171875
0.4326171875	0.6870117188
0.6870117188	0.337890625
0.337890625	0.2680664062
0.2680664062	0.4541015625
0.4541015625	0.09130859375
0.09130859375	0.21875
0.21875	0.8442382812
0.8442382812	0.5693359375
0.5693359375	0.7143554688
0.7143554688	0.943359375
0.943359375	0.3891601562
0.3891601562	0.2783203125
0.2783203125	0.05615234375
0.05615234375	0.01171875
0.01171875	0.4028320312
0.4028320312	0.0810546875
0.0810546875	0.6166992188
0.6166992188	0.923828125
0.923828125	0.3852539062
0.3852539062	0.4775390625
0.4775390625	0.8959960938
0.8959960938	0.1796875
0.1796875	0.8364257812
0.8364257812	0.9677734375
0.9677734375	0.3940429688
0.3940429688	0.279296875
